latitude,longitude,distance_from_isr,groundwater_depth,pH,EC,TDS,sulfate,nitrate,chloride,iron,manganese,arsenic,rainfall,hydraulic_conductivity,porosity,season,phase,synthetic_data,risk_level
22.66085710709292,86.33210851099217,8.165649807839015,31.653931650198384,8.312459259476883,2091.444846451577,1246.6585563313918,118.12562292696053,27.803535002612186,521.2068574213646,1.695998661602445,0.3500268523588864,0.2531002231330513,10.22069935651909,1.675918127211795,0.24655800282116722,winter,baseline,True,1
22.615575478570555,86.20655467228679,1.6736756975524891,25.50905042760568,7.863015678669931,2058.7857523545,1274.294804658696,213.89621958842204,0.3069513097542986,87.74221272436827,2.4955014633831385,0.006420401121267608,0.05099002697288903,380.4291106154277,21.104858228648663,0.11386809547736018,monsoon,baseline,True,1
22.699083940020387,86.56398955622299,4.172288806129663,35.45112082639311,7.996681632509549,1946.486899348628,1236.462161683224,222.0739525187138,0.8242993596910084,673.9654620926284,0.3930235769534459,0.02777648049195388,0.08671631517201703,3.8155789163618437,2.356359660402589,0.26069977523579424,pre-monsoon,baseline,True,1
22.849060040250546,86.37646765406443,8.176856429459914,58.97685330576613,8.369499261364792,2408.0147505356676,1446.707394724313,246.05074284812574,0.11095966972031363,285.9182533780552,0.042725758027544,0.23643356021069212,0.01736877102599914,98.88647044616584,2.9992663114080096,0.22562845791454383,pre-monsoon,baseline,True,0
22.897504708661902,86.31221311157928,13.287805869595905,11.579675038257358,8.334784989644163,2205.8497771494654,1335.9557212121954,34.95402220781579,7.000713346801901,144.53436646353944,0.2111599783482029,0.2588235212560196,0.11891027662086871,59.249498315444505,1.0599424311705066,0.2165890424906118,pre-monsoon,baseline,True,0
22.439371644941456,86.4788237007632,2.4959091942121896,46.63218668356359,8.381766580686033,2567.0977421457223,1405.8668384616142,59.266168822164104,1.4780134648558363,1139.5940448232707,0.1301693815013167,0.30781872979213903,0.018118533716323233,349.8881600604291,5.008884598834847,0.20573645431262688,monsoon,baseline,True,1
22.59234173633067,86.15515392262945,6.364580719747123,23.387922423427014,8.331074310989417,7702.847800754186,5114.303078207085,290.8727035448623,0.9516884722611203,1164.009676423784,0.03959115616459276,1.7098498053576558,0.09616137258012328,28.876904829286417,3.9645500213108593,0.24236705254840762,post-monsoon,baseline,True,2
22.490353097883403,86.4918431241694,14.661910151388776,11.437709896619305,8.47754395102991,702.5957590785913,376.0856460500282,64.17447593259824,0.026030112687806157,207.77612608369662,0.09598874914312913,0.028050418905379897,0.05851847728212004,338.3400233825786,3.989893264330178,0.2208886791299715,monsoon,baseline,True,0
22.576060236962764,86.00183666291845,3.348691079862162,28.206334544411625,8.417310533843951,5067.037850985328,3112.473680484423,28.125788663594015,5.912136021894585,245.49114902760908,0.4881955482794233,0.09123996092040713,0.03184368885216613,65.66438198840653,2.4267412370891894,0.13859858540869688,winter,baseline,True,1
22.54373650927421,86.37180641728143,9.179302694571415,35.181408274889904,7.441104297128435,1705.8496811610783,1020.0740750956084,294.38254368789114,3.085387941122341,564.1868157119571,0.0793672765412686,0.03488234814565853,0.0018287913622507645,47.19894324891557,5.072928512627206,0.3263240732006323,pre-monsoon,baseline,True,0
22.48726856581339,86.56085429062746,8.323028937285914,16.32789007504808,8.441901357960992,4382.647080894049,2940.832049992204,61.9622023284735,4.175010453950777,210.51114366837035,0.34404248457371717,0.003938953038183499,0.08967481377544205,371.40388282925625,6.281845819089546,0.2353385406422917,monsoon,baseline,True,1
22.782038026710644,86.47271597122032,22.377807561401447,27.289820250313138,8.995131653904043,1583.4746630586676,913.0388708844844,322.47279787546995,0.49649543440815247,404.46349555865874,0.011692329036658523,0.049131542897055215,0.031164465615416782,91.03665383142327,2.5803787951298194,0.2060838990473042,post-monsoon,baseline,True,0
22.648144371414617,86.5121805152884,6.96822009655415,39.96218140097598,7.978919751254231,2556.2124374949017,1697.4327566779298,120.998601471934,0.3819720970138976,277.14160194433066,3.326304796500927,0.003838739751212526,0.0503360925678972,121.88007418799094,1.8039813031147671,0.18229457904728014,post-monsoon,baseline,True,1
22.859622791108613,86.23817281710289,7.217301883064756,36.70464108461222,8.801557559371439,1800.8769091989889,1055.6083760936458,95.68951450001619,0.297091214586871,340.03871169474945,0.11257697177982286,0.027598395986994834,0.028327231277079118,30.74502895612374,4.473902506317603,0.29624392404717526,winter,baseline,True,0
22.416296221623504,86.49454336766007,13.362033887081976,44.773832673016784,7.498810711644195,411.0669203188655,243.04001343072937,359.97192172694736,80.76790450596758,149.91105163405805,0.8860682347093551,0.007764587673854297,0.03654605337144959,322.04565406705694,0.8864189404831443,0.1720940818542085,monsoon,baseline,True,0
22.433489006565992,86.33049899901816,3.6097277025746664,51.002249311557065,7.977229382360374,6954.717115571414,4343.5577139732195,32.09753354413729,0.10852664986392503,644.8960111839917,0.29068852557653285,0.09973163648717184,0.12181946001780296,351.6935203954683,1.048104115699902,0.258039238111478,monsoon,baseline,True,2
22.60163679146517,86.37112414190192,7.007013792318567,27.502718247315553,7.647660630370974,737.5005335652301,550.2877634362605,451.66981911115363,0.02823910658345588,970.7431969661592,0.412359150051677,0.01954616780113867,0.00884753386312387,138.03650711103637,1.9063241747551736,0.21498105988758512,post-monsoon,baseline,True,0
22.440138660202017,86.03534920360148,6.086094234532313,28.26320015042251,8.736732898208853,2932.0317618489034,1485.254604485794,79.24185545802825,0.21828263415472324,475.8607022795718,0.03353534392125637,0.005079133023915879,0.035571418466781156,74.92935234108604,0.4172481371522314,0.21847482036626006,pre-monsoon,baseline,True,0
22.531364798207417,86.12093101830463,7.360254081271276,32.318067395033424,8.87756085538428,749.4487803490911,502.3548512935919,142.5517032159627,0.13049766689785475,431.46591253914045,0.061558080642659,0.17659156510665452,0.005649806810035737,21.506610781190062,4.212190944798166,0.18378642814144602,winter,baseline,True,0
22.89301487153831,86.33057864930812,13.30959775991655,36.149435810971696,7.939801709285658,569.9616512862113,337.07350974534984,122.21171282089308,7.41196967351125,566.6735317064473,0.06388668009887567,0.024698663875234735,0.04179095103391927,417.6723145739992,0.8407379018647654,0.21278083404870038,monsoon,baseline,True,0
22.504479803742306,86.0352806346941,11.155564511325387,10.95774708308404,8.624525761029906,1799.8431875312428,1168.327944375439,96.05769796564657,0.0218161210824311,508.7176266463566,0.22254984527940969,0.03107908722505698,0.02583749579916849,94.77647107683663,1.308400319938214,0.2505287434904115,pre-monsoon,baseline,True,0
22.499058870706044,86.44486808395263,5.105059754099045,22.194944480712575,8.883032185935459,1329.3452771382497,735.58261585442,61.64755063481887,0.12216230364956956,1369.051224334694,1.8674422013328003,0.014970325803834172,0.0070150897154004355,114.50201746195381,1.6506935690120896,0.26411873358093957,post-monsoon,baseline,True,0
22.686820334397854,86.50403420511313,8.68381600240577,14.454048745736333,7.9755280327763245,726.5090874368346,456.04139961376944,87.98281536204107,0.7114481283725836,186.8115664757923,0.4336294074611564,0.2580746334728378,0.02046870974870874,99.52027395733124,2.071981342917893,0.2028644511230213,post-monsoon,baseline,True,0
22.648999145396576,86.55221741677688,19.56430065135702,26.221901928927238,8.063214482677305,1797.9331674426573,1169.6127645476465,49.03456044180217,8.89428772561922,775.7804875794177,0.048979442938324104,0.0796092043397746,0.007691132485471555,46.90821504253323,1.4679387880057757,0.24454393585375517,winter,baseline,True,0
22.69021914860142,86.06106107550788,4.857977127722553,58.53447399157201,8.388723281087609,611.4730543947193,351.5680837711594,728.8568193352511,2.421372395372929,410.02145959810355,0.24629152795818235,0.024391869029249842,0.010194918873460386,47.881962195485215,1.8823353964283454,0.3033072658582253,winter,baseline,True,1
22.588367639104273,86.56383214881367,8.728046794313565,37.050202617453884,7.539108153850988,1658.2457858718014,1136.4024631946395,67.60579768578255,17.19895377975048,180.40295420298602,0.18713738318019968,0.004274554885086513,0.030108402361650438,284.5155396334359,1.8954993468758663,0.15024228658305566,monsoon,baseline,True,0
22.813381179947473,86.04057200457758,7.124539806566108,28.615983595630045,8.052620113933154,1720.7992744219034,1083.6211459753238,351.90025588548957,1.0237143419873633,1920.4019494975369,0.1202943505791594,1.5971213958842616,0.02649918047392555,101.84808638488346,1.3375228967347739,0.24962386158448843,post-monsoon,baseline,True,0
22.46929027572123,86.28443372955668,7.703220838985446,36.126529237303984,9.148328064084714,268.88452818895456,153.33840292931825,312.26803243922086,0.2824748320026567,2101.9123670492195,0.2081983001104758,0.7842709672051045,0.0010433917289010416,20.17582421993025,0.9972758858362093,0.1929529632758696,winter,baseline,True,0
22.61419632292073,86.50415061237668,3.0073129377042194,41.79921054849486,7.723743718361083,1682.5814585330656,896.8858145973999,196.62997490994817,3.8879497434693366,443.5102640534748,0.7443989805939387,0.3825500088704523,0.0308142829363143,45.00671180590273,5.29346855500254,0.18683894967300813,pre-monsoon,baseline,True,0
22.74488092422204,86.04218668313867,18.650990493808703,28.922440480972053,8.453522162778352,2275.1944799567054,1511.1162686871587,92.47432689901107,0.015708370729701125,502.29167876290234,0.06578727211117118,0.02162080348812534,0.011384248319822257,344.13688159867286,0.30094795038949324,0.265660690779886,monsoon,baseline,True,0
22.83411822014145,86.0109386437934,5.0270352717499645,29.624039233908796,8.275626078758398,775.599561188008,497.73240007689543,146.670338150632,0.008277195300828608,324.65818318679874,0.12127681473090146,0.028342789244987343,0.009662344914141805,0.0,1.6619698200461919,0.21728491187994645,winter,baseline,True,0
22.584785803178377,86.014968631224,14.806773185821637,43.577062115993975,7.904995788192907,3609.12845181232,2119.5000477623785,237.70996928647196,5.159146450798317,414.77819589698294,1.0639406284269366,0.0947608076081986,0.003369683951982034,5.861696998884625,1.3114555875118774,0.176991812425894,pre-monsoon,baseline,True,0
22.683872799546876,86.30676214366162,5.510280761965516,8.34744207631357,8.112754451451265,2330.4608137624614,1725.7731423620842,134.77084469388785,0.7456653103161559,210.6781031901007,0.45970382249369635,0.016749882386730607,0.01666660411338043,62.395072523454914,2.915553024487405,0.32945699152419927,winter,baseline,True,0
22.434569972503628,86.48695804675799,5.49664964153197,34.70443125585893,8.938011003596623,814.6651357719693,439.4939384790241,25.262307561171102,3.7052778111225027,162.5829329635887,1.729168019976665,0.014738821816776881,0.008228382570589849,363.8647345912678,0.5402537532853683,0.30520537085990973,monsoon,baseline,True,0
22.485159544055914,86.07645600264355,16.565388556630218,35.10302967197358,8.291685638545886,1788.5873228607654,1192.3315863937376,23.658658325927973,0.0617547838418551,1475.5744675762642,2.234347703724076,0.3905480352914232,0.11703191759062373,0.0,1.2755026974825128,0.13406164261844986,winter,baseline,True,1
22.434569081233057,86.07476615244772,14.523562111116574,46.62137436206095,8.375895801022542,3788.1815684797393,2390.9423367586796,483.3524876687178,9.244765006161161,430.7539862573765,0.02307726042289007,0.051478875313460876,0.0013434532602696005,72.70846375794778,1.8239845477157077,0.16153431231987592,post-monsoon,baseline,True,0
22.76394044599926,86.34112811302987,9.06699666691979,59.045461378516194,8.856207049322181,982.1799736856593,581.4720697035519,11.284826188412177,2.1904141544541904,456.672336077203,0.34211474893362365,0.012376826230982418,0.004288923741699556,116.41655200189592,5.239433751973859,0.2856074242791209,post-monsoon,baseline,True,0
22.544029984361067,86.14057736048716,12.630719112062708,48.76651327327445,7.837267929214957,1682.8864737872234,1015.2025076903091,146.92368278209443,0.4232057629916648,260.05135071181604,0.09304231978349431,0.19840640956032313,0.003880558262228566,81.59956878838106,2.696928817719055,0.23290757001775184,post-monsoon,baseline,True,0
22.761872645095917,86.43812824108691,6.728214968788987,32.70837369577574,7.4289401109823405,5423.9730163016975,3602.873321122305,114.3395961093248,0.8510704905739099,575.2898552905841,0.030068275515380122,0.025705717731411178,0.026120456037613007,97.35014861395084,0.689359613150989,0.34003447866129743,pre-monsoon,baseline,True,1
22.433199139521637,86.56978123290604,7.959936043186935,14.31992487839482,8.946488791566805,1127.0376116862708,590.6228317897909,142.34907807379304,1.0264410172384546,165.2627386164455,0.05874206768213752,0.003916654437516144,0.10089568278932685,121.49255397829901,1.289710963171294,0.2869801839124606,post-monsoon,baseline,True,1
22.83127390020416,86.45962004396024,5.378808634239388,37.35435343982438,8.0668638988586,2229.4325934633066,1764.1682721004627,43.76418030391807,0.06112701865295838,266.38159032798364,0.13056398675541647,0.012131690581786059,0.037486399233147234,0.0,4.439729263760953,0.26796793143123987,winter,baseline,True,0
22.817765099055546,86.52630521982735,13.761578070149797,50.886438769197724,8.474962405149235,727.9633169626959,491.30315096319214,169.09353699454098,0.1846517843986729,201.6107810856296,0.13190474726557705,0.027759025159866654,0.0035355104928805016,20.70027703453505,0.6787175626088704,0.18868823849047378,winter,baseline,True,0
22.44446437152514,86.311751634543,5.277188859588935,56.28277350049329,7.582344179257561,1638.0409672463977,1053.752373688484,148.3065090254754,0.989115274880343,1028.9791174758866,0.07914437452024674,0.07439925162290265,0.009451595807023013,11.557317255738878,1.863333967846727,0.27948641769186827,winter,baseline,True,0
22.411878253228593,86.49939158253052,19.502357362400243,50.39207087217553,8.20270528408975,2632.228207011097,1746.0370373708965,1504.1963576939133,0.1680813395007251,150.00808943115334,0.20880354028022136,0.06974820532281589,0.005390912709591457,48.32285116943699,1.9836503794251512,0.173454162714972,post-monsoon,baseline,True,1
22.428144406490993,86.109741910392,6.618978419124279,15.393273349940994,7.401978303476935,299.3521359456872,163.31864307261887,138.42593469087922,0.014542288642143353,204.33952770698315,11.668297083464045,0.28674577523140643,0.037742620546804426,46.371770254341854,1.4133212438101475,0.3283146720046041,post-monsoon,baseline,True,0
22.826815086573365,86.04100873423738,8.099049264931558,44.19167253921323,8.027631269860734,1082.6987155720417,772.6672017237125,417.7920657851857,0.9085898884206256,115.80891738510402,0.012711425469327112,0.040353298378899186,0.009171740896095702,65.81935361274817,22.631070999903194,0.27532831534109453,post-monsoon,baseline,True,0
22.517351744525946,86.39357186607481,12.612373476987656,53.40852211172138,7.644013983500042,3241.6702743431865,1720.9793974312802,31.612372021300896,3.2296294561639614,246.8786290351377,1.3709971997538346,0.029714070638350878,0.0022093685106458908,70.77223771462084,1.379455515128166,0.20051016539454444,post-monsoon,baseline,True,0
22.674136658929093,86.03117150225484,8.115373245243699,42.45593316448364,7.520178913854295,2337.2143420193515,1453.238504901915,310.27042997669633,5.569223772296126,327.1441733169405,0.2071937212864826,0.29345487392155084,0.04228958810354512,98.49689331730087,2.997971292220499,0.2982806456879389,post-monsoon,baseline,True,0
22.613122101590026,86.5354888514838,6.6905531451657705,42.716362251051834,7.829876440284424,1297.55860676094,897.431191980105,173.71411404077105,1.8227063981328517,962.9810871293947,0.1043395624323588,0.20544282673863049,0.11527015807061904,91.3264041964326,1.0034822212567054,0.3844914933481801,pre-monsoon,baseline,True,0
22.7977627631143,86.41493248826444,7.857177717929869,32.50892574380933,6.757035541652169,738.4497916080621,553.2020901713503,180.69725470552808,3.562934563186803,439.431795256207,0.007872540013389976,0.041647160155566146,0.013687038521107886,75.40934867437109,3.2159421834090023,0.23694297401143294,pre-monsoon,baseline,True,0
22.644449150735333,86.57132043524534,13.677232017433026,40.03369221690278,7.368034925039136,3285.102505467394,2030.686004133667,159.11086738914156,4.606019859015832,337.7816309393621,0.7432451399342089,0.08193496315806169,0.021293618612848474,112.51116720842472,4.379156026144199,0.28302479138147757,post-monsoon,baseline,True,0
22.650330420330633,86.18833199378794,5.3748475369768265,21.190939557266162,8.415027946991026,1209.8664707344863,783.2349056529879,491.35830603453104,0.46635855401147325,456.90844719868454,0.020233280785865948,0.02933192845953548,0.0019242405406312783,342.00146535588897,1.1781902178972676,0.2240902408185399,monsoon,baseline,True,0
22.89454596974995,86.29169498552098,7.416441332263527,9.884554773215985,8.18068001449924,2715.1050455481386,1610.884941148762,131.7982847109548,0.002697642625134116,281.1107399537327,0.8267745878004275,0.011695552722079942,0.0008499510578715397,368.0900058983867,1.9039211960115918,0.2551211330571007,monsoon,baseline,True,0
22.475064778374627,86.44501421902707,8.04952898132796,50.524319760997024,7.414239298225199,3006.5629654676,1899.9848741200267,69.49386900490514,7.931666878808261,2456.570045919989,3.6821388837626055,1.0498620950808004,0.0011594906788073348,55.54875055229216,0.8935038706868509,0.15956592639811318,pre-monsoon,baseline,True,1
22.815351969372966,86.14566739127649,13.439426445473787,56.87293690653336,8.288600381838714,1489.4517017710723,830.5321094088716,70.38476569901482,0.056104201566624066,300.1921644463177,0.026205501802015137,0.026831187513024962,0.016683101610371388,11.755828502416517,0.714040032501551,0.2499682291896481,winter,baseline,True,0
22.42587487280194,86.325109292067,7.5348152838377525,52.12522844573193,7.519877730209733,4783.423452626687,2937.090842732539,258.11466371625875,0.03215179172040025,579.0678888500197,1.4427227195909855,0.0822606222986728,0.011306975114742445,81.91302846686878,5.084837487571294,0.25261463978983667,winter,baseline,True,1
22.638824384786485,86.39568036500329,23.67503218154234,23.365245457944166,8.382442616849179,1166.1954504328203,735.1143183075988,184.6025462923325,0.034289718503082135,758.481664201742,0.22258330698476445,0.00728925457358502,0.03995227704011798,20.085721303575042,1.2147597605078284,0.3579398666106849,post-monsoon,baseline,True,0
22.843167411966512,86.58728519266822,7.282821785823125,10.144158321936057,7.930938243105129,5817.925600143592,3239.4008949006466,30.71419482393678,153.8373750004998,294.608860309387,0.006952553920182159,0.14854245996898852,0.01330846522078012,0.0,0.22784176249986676,0.14229981323779903,winter,baseline,True,1
22.73260698280206,86.44682197654542,6.936736081538337,20.40761131972736,7.818017225270282,6082.534294408451,3611.4727855552223,196.19834535774598,1.278266579057065,492.2699214435724,0.029769938588208766,0.011031041279554463,0.07671983778943284,36.48099262400813,9.795937132552465,0.23314699245353324,winter,baseline,True,2
22.742607309683066,86.07087851016745,7.219764023964579,51.355945669544504,7.944185478114188,5855.347303069727,3315.23310285723,53.028437674188005,0.045577813313363136,366.1855898335933,0.28575935810397657,0.5238788359302115,0.06468219456712998,52.050529544026496,0.9716704160141919,0.3272870330698621,pre-monsoon,baseline,True,2
22.531658641128242,86.28520007082999,3.6308133425417086,41.06979791982688,9.37296975598691,2172.614618252805,1192.2382057007683,210.52982158039285,0.10551982308794784,607.7938982588748,0.41147345951458436,0.6147215423115622,0.01106697860702646,16.89046949499233,1.6022540853974532,0.23549371025207463,pre-monsoon,baseline,True,1
22.609287395680727,86.35326246979373,4.294801911387342,58.168183425661546,7.584245744532081,18471.207983434575,11501.876614616815,68.15640603789487,0.5226202707126554,542.748266616898,0.016100375598164577,0.11817955510221459,0.004045647785060985,28.361671465086953,8.75796030117617,0.23971950802090014,pre-monsoon,baseline,True,1
22.583290531749523,86.08797388571861,5.818493665230186,23.847456014040688,8.115397690510825,2602.0740812033714,1571.5501891749418,109.61846653136551,1.8663355217024316,463.5512573450042,0.2248756560786801,0.06463647078794468,0.0010500691903687727,32.26782609414655,1.7604673186948896,0.20000445850706955,pre-monsoon,baseline,True,0
22.660721605078997,86.25917963418864,15.814693100761662,35.33096661604033,8.414464405766989,2614.6256110094864,1471.726270575472,75.07392828259732,0.8759789186380254,207.52447547538543,0.8209304380439233,0.04312470902050416,0.14825841632646367,116.77009611392741,1.7265828752499839,0.19404367718423454,post-monsoon,baseline,True,1
22.631113965071833,86.17040348980149,7.842564661521693,48.452102190102536,7.474490392649212,1289.1717159099408,1005.2792481910818,414.563635550083,0.04390334163601273,1270.3711227847148,1.0929577025446435,0.0520050447567368,0.004426708656338971,386.37231293193315,0.6621861564123201,0.14044877405001088,monsoon,baseline,True,0
22.563449175938494,86.07129652535721,5.981402234865805,17.86955685024968,7.1338984954508735,770.0948644644457,471.0824158630729,177.12407728314773,0.957242902272813,648.2927654177325,0.10870116367434161,0.09585418595675838,0.0019525043669469454,74.18687695691854,0.45923043902199595,0.21224708514135074,winter,baseline,True,0
22.552740306185584,86.30722516007808,16.69922630059513,58.02494860628161,7.669254715419521,5711.309363887688,3533.6359196565545,386.0574528764933,0.10868045319461517,156.3436479109007,0.43734242620578556,0.06249763845376909,0.02159329077055112,42.32966333371986,1.7218504274079074,0.1906386966932726,post-monsoon,baseline,True,1
22.52542644582756,86.09937984860741,20.290399059071092,37.581871987049816,8.402656385133156,1085.6121256131948,636.3091986841786,1444.01287596231,4.499962317851123,285.28356968096216,1.233269051776904,0.2062707852364399,0.0019783318180589095,308.98629402465406,2.7722963312719675,0.25708233001942443,monsoon,baseline,True,0
22.582523623442377,86.35432244515142,16.99078296040593,5.434365982580926,7.808918009539211,3956.9596579936483,2586.5295800214417,128.37004214712874,0.5194284225192306,158.3232165998039,0.86065845412885,0.016210635579575833,0.02156120985447092,0.0,2.632989908876925,0.2027399078545761,winter,baseline,True,0
22.47497073896703,86.10181815934511,4.795066339299915,6.383430159540682,7.868696590607145,5728.300164704058,3157.2761728931528,480.2951112069328,0.07680088633883639,727.2158363877483,0.9173073875199035,0.4286420154108271,0.010842758405817946,63.66571017310028,1.2969459198634403,0.2212245408970896,winter,baseline,True,2
22.836052151001784,86.4341569541617,5.9434654334480514,53.52188090208774,8.484217134809295,3061.2710306855033,1988.696380048173,65.25140201371664,2.287982625802587,435.5649700537732,0.25706147725144557,0.03147447540762222,0.06978793321334242,102.51673363258588,2.0367984747453116,0.2228676764165404,post-monsoon,baseline,True,1
22.70105969591671,86.1171449738178,23.752390638276307,40.490484026859264,7.558618778415066,1071.6927918518895,677.7943579863149,383.8810479162534,1.1176298383633076,442.99322980902,0.18293649555007555,0.020419370970929086,0.061370030537521776,92.40597649409165,0.38276202971883144,0.24711008906257767,post-monsoon,baseline,True,1
22.466893212796926,86.53777106046569,9.245392847263217,46.968988548512414,7.945429758872827,1406.5691540094035,907.2658320071439,59.161482365133914,0.14958975398717503,254.69140010784514,0.3331792482606438,0.09005427846240645,0.0910065519733261,31.88886081542342,3.0261691091636367,0.21828866461570956,winter,baseline,True,0
22.7469296671045,86.01572561392929,6.813223135880766,48.12088005262994,7.177246641994788,238.88351435957324,130.21849126749663,120.99855641204647,2.5195526468164973,359.4360957627593,0.06123582190592588,0.09810229887109631,0.024174297470085548,88.29665168583769,2.312692524676028,0.18629283460377208,post-monsoon,baseline,True,0
22.823833233998986,86.31319843222744,12.310472445716892,28.125287693792707,8.166154233623244,1462.1133855095302,1093.4439960547886,200.1942962314056,1.9886109814776864,739.2516114388253,1.3159023321578176,0.005420120375800614,0.005013143411879048,0.0,11.815851593099687,0.2551459866368703,winter,baseline,True,0
22.51876783602613,86.19206285953193,14.640929282433033,48.9236185378266,8.11698701066984,5177.041100632166,2699.1421981807334,265.5306061454141,8.752947449880471,1013.4066819296972,0.017480307850544396,0.029105550188314944,0.0038505464194883952,75.39518369354712,2.013508780966575,0.31404899297587663,pre-monsoon,baseline,True,1
22.47530029716863,86.13504591546476,5.677845225916868,56.56428446468959,8.42210135152855,1850.0744639636266,988.8129049103071,38.8067730347697,2.404442991800383,768.4490241938893,0.09359876185369814,0.003026109061963868,0.008135537321187417,84.4158448303894,0.8561966170746623,0.2577079717474465,post-monsoon,baseline,True,0
22.404308628566874,86.28296166749908,9.125799543648508,14.46941092732919,7.375929920292524,981.4720511896472,627.0304331946428,47.64551465010397,0.23436206883290722,136.0994778530832,0.20122714843673267,0.022430523232962275,0.33952443969915214,313.9903545956212,1.9107510026455972,0.21341077370568268,monsoon,baseline,True,0
22.42362516942824,86.50521172179455,13.94857821790945,47.02750197481113,7.889836985290883,1951.2660817943608,1081.6099601739254,246.32913698387728,0.009960496724799836,449.86436321884963,0.46024292988771354,0.02376162629501777,0.012332574157133408,77.22856336074173,1.4890336619709421,0.2426112156943825,pre-monsoon,baseline,True,0
22.781125674151756,86.54916632331599,3.98791785603928,21.928560418856076,7.304121663908053,6349.553824295336,3803.236043287124,101.37360245731058,0.8107658713627789,599.6193419617565,0.6257422274418848,0.08253288232576418,0.022610781888552617,47.226370911822364,2.9576181414210208,0.12696203377860768,pre-monsoon,baseline,True,1
22.893593166020846,86.1819491708887,8.059478209403522,22.682115167961964,7.86061053211269,2512.9781665598666,1324.0579437004449,39.85299747779602,1.166317796177272,314.2441369593654,2.4371804303697773,0.019305118411579544,0.16810788142894714,66.82450460524132,2.0489962438910796,0.2416358350276681,pre-monsoon,baseline,True,1
22.422440161238136,86.09254617325705,4.099265248015003,27.70151680700124,8.792020871504583,8595.155209723862,4794.803375090687,98.06197129637026,0.43626878000756253,126.91481994450443,0.2424624776371547,0.02650420384657626,0.02596480046724138,346.25062516105925,0.6435182766624503,0.22597873785457162,monsoon,baseline,True,2
22.774035479539943,86.43208426853978,4.433960680923912,52.5045735949447,7.820373057719652,1706.0406420180498,862.0844117781106,127.02214259149386,0.0004512500092482321,219.0510365515874,0.06599637011943323,0.31750515486397923,0.005895307810687521,86.74136316674426,0.4588546531766794,0.19399237851960927,pre-monsoon,baseline,True,0
22.43593108292048,86.34919923527359,5.706360872547472,6.213083702052704,7.256982603963255,1736.2494233572786,1226.443747323029,122.77759779893347,1.8991844200590404,1001.337730183401,0.1684311105235256,0.8785817004173571,0.05243020978417949,356.60488922686824,2.5339125304415133,0.20487409886008193,monsoon,baseline,True,1
22.69606641245183,86.12060968920653,10.651633539751327,28.865941374564517,7.626788268259482,1410.5500159513786,840.2624059047388,198.81289488258645,0.053694493332838156,202.7097619870517,0.12664648525275596,0.01615417456120124,0.009462150116331608,0.0,6.944502001044932,0.22538592990762119,winter,baseline,True,0
22.778037641214116,86.45617747285246,6.594447219238859,42.40262072630988,7.124899706383244,9396.351435057115,6753.238660457675,187.67358127218967,2.2707213760563723,455.77012054950467,0.4996627194907587,0.21690518481821708,0.02732337238905936,99.66009670615597,2.14804961842769,0.30954749656038943,post-monsoon,baseline,True,1
22.579602198633868,86.31135826114529,5.421598329383152,11.072850205538709,7.294794854865058,2198.8279184814564,1398.5738360631042,61.30971102871165,24.502207530218897,398.8791147637361,0.037295350191235525,0.09314364151434433,0.03799026134805645,100.64066173419187,4.1583351884438375,0.31552362500680553,post-monsoon,baseline,True,0
22.40546736055533,86.39203711970444,8.251329011493096,48.57394783595791,8.354963840866121,16137.870726409881,8119.896156599245,97.48720703289408,0.28948328489676617,459.47750796082545,0.1602645763476488,0.005404769557912335,0.008585026152368783,75.33998922116618,4.9762441479871615,0.19431249030653136,pre-monsoon,baseline,True,1
22.69759467606271,86.21560342037803,4.019927649049059,56.804642884354415,7.213663233160256,1461.4776877731042,849.582689678431,285.3582956017817,1.2720993204401905,358.4274332585527,3.032653778261858,0.019218105706409847,0.023474085702784305,56.07622764195739,2.542784757727006,0.21891535760539638,winter,baseline,True,1
22.895622314070014,86.26345853678143,10.347277818169147,10.001415159233822,8.161631405596026,8862.244540144433,4929.819959711218,86.46221225857263,0.5653088640064401,851.2257053928942,0.2865199494443793,0.0009623727566654641,0.18961017143510378,41.5205164446848,0.9608901750241436,0.22044460256268533,pre-monsoon,baseline,True,2
22.528808711419245,86.10820525902497,15.772589613164302,13.412147580698297,8.007149147882092,1950.5238188500632,1129.3695881976328,73.09129099742219,1.326144939551443,384.38967484235,0.03816316224698966,0.08546814996286464,0.007061206285417935,370.03807001541594,2.3843450085906057,0.29857273093300746,monsoon,baseline,True,0
22.494745638593606,86.4539095205872,7.628712712366682,58.57534737204116,7.706755910457547,3524.617639325223,2052.0963657037983,26.734821765792915,0.49309771654736784,249.44662749064645,0.12249390269368839,0.013111557735350552,0.12477808969832527,298.25548286477584,5.926967974103174,0.25873039315789703,monsoon,baseline,True,1
22.461962946376755,86.09420679449107,7.084095108857767,15.882060243215786,8.1158242430205,687.05443259063,437.1554668167006,119.87752011171973,0.13553050338540562,456.8990174581753,0.005540963298753345,0.06630562687276587,0.00744744747191731,21.400455541350805,3.222149473481109,0.2555673917584625,winter,baseline,True,0
22.677627809950028,86.46698155685063,10.009210845532067,9.341682163676246,7.487832440013193,2483.912498180171,1609.0604659129895,168.2665343352658,0.0545964499084422,191.61430292383255,0.19392063961390207,1.7314337824984363,0.2555738354206462,16.760203455770736,3.9218676791746367,0.2821757568052714,winter,baseline,True,1
