data_source,phase,latitude,longitude,mine,distance_from_isr_km,days_since_injection,injection_rate_gpm,ore_grade_pct,aquifer_transmissivity_m2day,aquifer_hydraulic_conductivity_mday,aquifer_porosity,aquifer_specific_yield_pct,depth_to_water_m,aquifer_thickness_m,rainfall_mm,aquifer_type,season,uranium_ppb,tds_mg_l,sulfate_mg_l,ph,iron_mg_l,arsenic_ppb,risk_class
synthetic,mining,22.86027854131993,86.0792004729045,,17.96743608182381,473.3093674312947,456.02679711089456,0.09858606573920453,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,77.91648660295029,267.40320405587903,16.007508033317233,7.687462969000366,,,unsafe
synthetic,mining,25.050125266140903,83.42519747488909,,14.646071657215774,204.73926706916689,780.4959669172375,0.10454827615244477,160.0,1.28,0.1,2.0,7.5,125.0,500.0,limestone,pre_monsoon,163.80832512122285,991.8851922663893,121.27567257527649,7.482951965708139,,,unsafe
synthetic,mining,24.5235899231678,86.90663900651926,,15.23028414567905,365.8471536692027,640.8764952233896,0.1508997213238281,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,pre_monsoon,64.77661021665908,995.7580399007717,107.86785521205468,7.522540438399261,,,unsafe
synthetic,mining,22.5381777882089,86.34608290498383,,17.502416749967,361.69522897713637,371.3249831509942,0.12043966555305416,63.0,3.6,0.02,1.75,7.5,17.5,750.0,quartzite,pre_monsoon,567.5072745682152,1148.8216999658252,73.81494372123848,7.476202340216968,,,unsafe
synthetic,mining,24.473399425876295,85.7791089154594,,15.852294517420162,468.36010952369116,924.3671397233143,0.1037962844615255,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,pre_monsoon,32.33880209853823,427.45729398110257,109.71068505036766,7.072615036635216,,,unsafe
synthetic,mining,25.21883426862653,85.14716412755604,,8.69386654604345,473.1443783526123,585.2200571694417,0.1638805572880037,27.5,1.1,0.03,3.0,7.5,25.0,500.0,granite,pre_monsoon,1351.464307620688,415.69845844065424,103.7908866897915,7.073756441261981,,,unsafe
synthetic,mining,22.570463558207155,86.63800758696698,,2.4608643903564476,494.2288394482622,628.421952569694,0.14022325139246272,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,winter,8718.468224567252,1802.2439252354611,1498.4617890547627,7.216112087743144,,,unsafe
synthetic,mining,22.82589035461539,86.201350471313,,7.5299591216209585,524.7837732594082,612.9914260101883,0.12153410980361665,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,697.083603046561,438.6125012771595,102.18880532022679,7.515077324324895,,,unsafe
synthetic,mining,25.031593229702274,84.59772818263806,,18.688285816156473,179.94534675482953,1079.2208177678924,0.10459409542051082,36.5,2.085714285714286,0.03,5.0,7.5,17.5,625.0,gneiss,pre_monsoon,270.9609117907446,466.37864787050745,36.83057861290484,7.4478214218892775,,,unsafe
synthetic,mining,22.58640216507292,86.22025485748355,,18.986900775504456,296.854876332231,728.7657998404976,0.17539828783725117,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,monsoon,13.865988597024652,578.5117336339936,36.93917698128636,7.326688530728402,,,marginal
synthetic,mining,22.51544516542525,86.09229370321415,,15.38063022392353,130.06173512014996,761.7181470127618,0.1294578161830692,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,41.326891961134706,191.25609699515908,17.08577723565794,7.448969841971888,,,unsafe
synthetic,mining,22.669410850900974,86.45996596871076,,4.168168603120611,383.6920770066221,619.0161505542466,0.16098373459517648,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,3799.8948160074647,1329.4061020349561,426.93904514349265,7.309969191709008,,,unsafe
synthetic,mining,24.139878962939235,87.22079541886833,,3.969552183436796,369.06944514156663,867.0876422183358,0.14981503507672536,113.0,6.457142857142857,0.02,,7.5,17.5,750.0,charnockite,winter,11589.393159831603,1307.8959465298203,1118.9607053432537,7.367635090796305,,,unsafe
synthetic,mining,24.58336591168409,84.41359036214826,,17.607453066526336,545.9096195040977,1110.4772974326627,0.11844975910076311,36.5,2.085714285714286,0.03,5.0,7.5,17.5,625.0,gneiss,winter,391.264028153677,160.67887137405557,50.35688855680587,7.637825655059629,,,unsafe
synthetic,mining,24.028200523533005,83.52448881407841,,2.9241268679213825,216.92782903255946,917.880763583139,0.11862627052539837,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,monsoon,6658.122412644262,1376.060203586804,89.96013767197145,7.216771592036778,,,unsafe
synthetic,mining,23.635264853703394,83.57201450377234,,11.724335798916535,486.2667851327963,928.5905371408255,0.16206994702406377,160.0,1.28,0.1,2.0,7.5,125.0,500.0,limestone,monsoon,345.0247983928979,620.1634223918671,61.67837565933049,7.477093500152023,,,unsafe
synthetic,mining,22.91500167367736,86.5118501004104,,7.627208477353449,297.8826347994883,906.4503995599594,0.1624292126464984,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,pre_monsoon,2462.9175246547675,866.7941857585988,335.0107140590934,7.46895935822008,,,unsafe
synthetic,mining,22.698965926394443,86.48446434329053,,6.110019058427412,341.5115553896255,361.03185021323895,0.08838209506878703,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,post_monsoon,1213.3035452999616,525.0233303048942,144.2936759758527,7.51969786193979,,,unsafe
synthetic,mining,22.771499211670417,86.06469006488057,,13.57990231097191,537.1863801754434,499.447272368102,0.14219058440852791,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,winter,201.07784422636325,265.38730932580427,116.6285936043996,7.825111106234082,,,unsafe
synthetic,mining,22.883586138303354,86.47224197178626,,19.195424625373562,161.4978681726737,683.7173647268929,0.1273122365180834,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,monsoon,180.64866839628692,471.0475430603458,40.322762975805894,7.488364538423489,,,unsafe
synthetic,mining,23.972671824079125,86.25800940888738,,15.57491139098194,318.81407558007425,540.7021776109677,0.10708754909355159,36.5,2.085714285714286,0.03,5.0,7.5,17.5,625.0,gneiss,pre_monsoon,348.6672596626504,747.3086979305962,147.33170638862444,7.7226126591090685,,,unsafe
synthetic,mining,22.756758242364917,86.19557522111538,,9.774635602720922,346.9674734809981,447.71398159132565,0.1358038421669633,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,381.5234557990045,591.7913245054473,115.59951850100121,7.2487548329886256,,,unsafe
synthetic,mining,22.894889733269935,86.2145431433352,,8.870159013224105,535.1346008739679,225.96358761143506,0.10007463751316652,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,post_monsoon,780.7133323012143,1278.8710533514277,55.01512978189328,7.34647064540439,,,unsafe
synthetic,mining,24.913270796077114,85.20638252749566,,18.1625173476155,235.55016074100638,370.2884228304284,0.11965702522046844,27.5,1.1,0.03,3.0,7.5,25.0,500.0,granite,winter,18.590914380767714,383.19798288490085,30.68600197891866,7.071723688634955,,,marginal
synthetic,mining,23.233942072967636,84.89586810258503,,11.604331259627703,669.4995363404686,669.5667205253659,0.11229499651381641,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,903.1234430546392,1113.3672227169022,68.97943423666723,7.5198123978786935,,,unsafe
synthetic,mining,22.680465695536554,86.44635020530274,,9.983116559017285,698.7019326206117,720.9378576243291,0.11891784950326562,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,621.736524705555,984.2304194321072,55.546971810778956,7.611567128004715,,,unsafe
synthetic,mining,22.49057700021195,86.50301582650035,,13.688433803675318,594.967881675632,522.2541393876832,0.1284150674874645,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,59.02819623165418,345.06598165552776,37.02227847530159,6.983706633752545,,,unsafe
synthetic,mining,22.457902777720065,86.0722963970916,,4.819360960877575,293.8332508488463,761.6702055736629,0.10748127389599615,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,2424.6491504285177,734.8409105912676,433.78400168289005,7.437358401904028,,,unsafe
synthetic,mining,22.688600316641462,86.38225725655914,,1.3683362027401056,505.0426593622557,620.8838916787206,0.1648829761675039,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,post_monsoon,14571.878815896438,2788.996591626378,1066.216162418837,7.303970663898587,,,unsafe
synthetic,mining,22.69715726676731,86.39552635512153,,17.116717665658346,168.22585838480117,1039.4347817148298,0.14093784430030207,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,winter,49.366434624971795,671.3068820540489,110.76381499790486,7.607783833399895,,,unsafe
synthetic,mining,22.653681193931487,86.23206573843508,,12.18450784391919,625.3420031097762,695.6230079926927,0.16979184708238093,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,monsoon,72.52783193090129,477.85146788736284,33.523061216185475,7.254890442581869,,,unsafe
synthetic,mining,22.73408367564568,86.57580680163852,,3.3810543143788694,419.27586533095877,931.1890108909652,0.1264504575488509,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,post_monsoon,3788.718259202655,997.0440734268643,295.16907030566995,7.425159549373289,,,unsafe
synthetic,mining,24.692019918264865,83.45780811850153,,6.0311537373648685,222.3347164654757,795.795655844452,0.1178313740366309,160.0,1.28,0.1,2.0,7.5,125.0,500.0,limestone,post_monsoon,2824.7094395661816,969.7584098867013,240.572842980071,7.425607231363315,,,unsafe
synthetic,mining,22.868306520516345,86.26851682570351,,19.79967690053166,309.90160454578745,355.0385077675543,0.16899033031024924,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,11.930275583082654,97.38312370042217,11.691758069384916,7.617527266504886,,,safe
synthetic,mining,22.50432855163113,86.5592012122884,,12.725030286026739,584.4307918030254,715.1083178826152,0.11718235893097344,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,winter,364.0013191668882,359.6994282177754,211.76774672953172,7.448165634157148,,,unsafe
synthetic,mining,22.56258883305277,86.16438565396359,,12.758631605245736,624.7315251076869,400.73923231992273,0.1260466315404948,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,pre_monsoon,166.7403196886402,714.1474259731411,21.609363139904563,7.571389446529287,,,unsafe
synthetic,mining,22.846502489479814,86.54282448179661,,1.5360568978535682,421.43376442196563,710.3136588258394,0.14596601289418387,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,monsoon,7705.956568853544,1218.8523908059562,584.4396759454285,7.370855704208693,,,unsafe
synthetic,mining,24.016163638775105,85.0097925393708,,19.382935511454242,398.58067018019045,535.4121700822199,0.1025552152168844,36.5,2.085714285714286,0.03,5.0,7.5,17.5,625.0,gneiss,post_monsoon,68.36519574367023,196.66358969794845,30.442491662960794,7.454802445366627,,,unsafe
synthetic,mining,22.947412106810432,86.343537440314,,17.866379502218543,555.4261530008904,844.8741862803347,0.1457719338246578,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,25.863903676089983,404.8085318310984,12.173244629060518,7.555525135863969,,,marginal
synthetic,mining,22.88208890707497,87.25271173121476,,11.000870601038086,599.1899810607619,371.4347030987103,0.14293487990427695,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,pre_monsoon,469.5967134510389,590.7200943472589,109.1316553442436,7.710289640204918,,,unsafe
synthetic,mining,22.732442429775322,84.26352422456434,,6.256839437372382,563.6111511895759,744.0366261335548,0.15814545833962365,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,monsoon,1771.6472342019092,699.1657046545618,138.04582197852102,7.422035561750582,,,unsafe
synthetic,mining,22.607173971314953,86.52436089343337,,13.991299044883224,342.96826913584044,897.1660427131002,0.1497354532552831,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,98.7219503978299,455.6651199558971,86.35948192158675,7.270205329183603,,,unsafe
synthetic,mining,24.175736846524295,85.97716861169938,,16.684150449990195,492.3169417334052,989.1951797914069,0.15882514518018756,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,winter,50.822619687373,910.130622850296,10.587903159568485,7.634053671795526,,,unsafe
synthetic,mining,22.584042552410274,86.6387573504464,,15.743816055482743,617.2687467971381,530.1852672531905,0.12755155360381074,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,68.11882235562886,321.54704101837604,32.105634035283956,7.7843463489504785,,,unsafe
synthetic,mining,22.753149699096358,86.45320943337975,,19.54324270375279,208.02116774750334,744.8738191990152,0.11087152980330314,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,pre_monsoon,18.954073294632444,755.4449869966453,7.213649729779521,7.7570157407110445,,,marginal
synthetic,mining,22.91940267710352,86.51143714830401,,12.773422433472154,345.1192773666786,790.560557559443,0.1767858835913701,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,winter,661.7365549544845,1502.9908849317158,265.4118484292651,7.616630341667244,,,unsafe
synthetic,mining,22.677357506535166,85.61224315193098,,6.492386088021418,152.8389526476535,1164.7887764416937,0.0961477264863956,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,winter,477.3820577167847,851.1315165187946,171.51751173478203,6.984065066930071,,,unsafe
synthetic,mining,22.728500890940726,86.59764214070869,,10.008759500063817,357.14882569869195,333.27664953224286,0.09836912975592726,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,monsoon,996.8571451260203,348.51764347579,147.48035145033094,7.322984911119649,,,unsafe
synthetic,mining,22.59814981522674,86.43625502931968,,16.34471164221727,567.9236086728164,489.8419227627468,0.1425308992853638,63.0,3.6,0.02,1.75,7.5,17.5,750.0,quartzite,pre_monsoon,724.4679398783163,493.71196958659374,125.60218435123082,7.359135691764615,,,unsafe
synthetic,mining,22.53489998688635,86.58013084375081,,5.380317485586009,234.27649718684074,1510.0109594273424,0.1660317221058393,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,pre_monsoon,2733.6653952076667,1347.371828434108,203.9346876821221,7.425780201927273,,,unsafe
synthetic,mining,22.54759276490933,86.19127121020833,,4.705024273385429,434.2945476521425,665.0166824549751,0.13420301664286077,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,winter,1558.8895912171765,1091.5437589712574,298.0020074752351,7.747394329419153,,,unsafe
synthetic,mining,25.02299249329603,83.92416277169946,,14.524208148496767,141.21972538465974,220.7967795589219,0.152158118371166,150.0,0.46153846153846156,0.18,3.0,7.5,325.0,750.0,sandstone,pre_monsoon,30.111747396846507,356.5198362454253,108.41533007268467,7.283626458111159,,,unsafe
synthetic,mining,22.92464676150463,86.48789135263829,,8.944105787656673,640.6369946243617,580.0513481795847,0.08574595281294545,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,post_monsoon,1757.971307042569,1087.7447258552613,147.88121293749862,7.884736694407756,,,unsafe
synthetic,mining,22.651439804253815,86.1716330527376,,16.34975086427548,595.6027230422618,200.0,0.11892331089434788,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,monsoon,39.902569731783004,349.13243927240086,20.792277903269536,7.422230022721187,,,unsafe
synthetic,mining,22.867060446001055,86.17680387595719,,2.9593033645638793,424.15733123649824,806.1487145664385,0.08844790993524665,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,9366.178993607697,1599.8474313667552,203.04134738451037,7.160167772681987,,,unsafe
synthetic,mining,22.15666254152921,85.08547266564953,,6.780359616673192,529.3564576637309,962.3396254385748,0.1473044875103924,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,winter,2788.4000749862257,842.2907696675823,33.11513091369881,7.61687195407249,,,unsafe
synthetic,mining,22.545960580705543,86.31076621644232,,5.435188141143013,180.27137562393818,489.68821199578986,0.09569237670955066,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,monsoon,1177.0842794929497,684.2983168357033,84.95193724740953,7.615660339524882,,,unsafe
synthetic,mining,22.537731123289543,86.15908927175427,,13.987576146518842,610.2215079104749,610.7550627126911,0.10166620992623587,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,winter,121.61726256150523,798.0791445869063,89.89168968274954,7.626908513763195,,,unsafe
synthetic,mining,22.85599410075527,86.2488783291889,,15.210651345200324,534.8516880216274,993.6043267459734,0.14139776760627606,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,winter,115.04524837332376,605.3982905488581,126.7756301769226,7.3429683784984014,,,unsafe
synthetic,mining,22.560803951491522,84.02821253603813,,9.17445364814247,189.5810901005467,259.44977236052426,0.15354442367060872,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,pre_monsoon,453.44319418503187,475.5831715056819,189.35805241653458,7.582654090582923,,,unsafe
synthetic,mining,25.14557245587854,85.88787888090839,,9.612784590338817,688.799785368891,377.1410494192358,0.12647511145967638,27.5,1.1,0.03,3.0,7.5,25.0,500.0,granite,monsoon,789.6025484239639,508.89431068555916,37.56586499835934,7.273574074834701,,,unsafe
synthetic,mining,22.644884641755056,84.2899520474622,,2.7274344675036764,133.06765763973908,677.3672529449898,0.14264275299069284,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,pre_monsoon,3593.605838140652,1862.8190231118667,103.88881036989707,7.155204196234656,,,unsafe
synthetic,mining,22.788854307227233,86.64195404555326,,14.066379066879742,484.5363003038087,533.4341887228244,0.14192467701634393,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,post_monsoon,524.7709153785082,313.6182531653637,37.72986670980115,7.461450528801221,,,unsafe
synthetic,mining,24.510768173059983,87.15822673102724,,19.847120908625023,219.61789810967372,659.3140460057248,0.1252232200748608,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,winter,21.083509575364324,764.248953622878,32.465907723666795,7.335641890370982,,,marginal
synthetic,mining,24.115120718013237,85.33333093199299,,15.580644632553005,537.1694365473313,393.0167194450683,0.10572648467269115,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,pre_monsoon,48.49495986579028,493.44556789033817,96.33290339011373,7.7088240551010285,,,unsafe
synthetic,mining,24.23086256829495,87.75034435730763,,4.539935231433798,160.8356273018918,798.843266166002,0.14252565227601427,101.0,4.488888888888889,0.04,2.5,7.5,22.5,625.0,basalt,monsoon,4859.700467944858,1039.1772349262922,429.5293108066451,7.149574083632392,,,unsafe
synthetic,mining,22.9322594430696,86.56429515726926,,12.500142517925287,167.03851204900735,699.0256202764772,0.14359451275232388,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,pre_monsoon,352.8207000452933,743.015162350199,61.42887699271892,7.427828294077268,,,unsafe
synthetic,mining,22.58229880267308,86.18067900113219,,5.969640532218633,390.4492095266167,890.789215569142,0.1498237017998516,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,monsoon,431.4034691998525,874.1329096261184,209.17480318672938,7.266989071936017,,,unsafe
synthetic,mining,22.664978524950023,86.11382838958657,,0.7005134030340309,696.5254899331095,795.0229543212906,0.1369196228998925,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,pre_monsoon,40602.39290236453,3890.5062796185966,671.9644118266741,7.320018243576361,,,unsafe
synthetic,mining,25.094427927368734,86.10144661520991,,3.6784748275510877,280.3794190669777,796.7501335599953,0.10409019959869265,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,monsoon,5531.656681018031,1386.79372929463,480.58942064184083,7.152505167757232,,,unsafe
synthetic,mining,22.57651737496484,86.56848320609232,,2.141612088050443,475.2663332387831,342.8927052605945,0.1453072974877873,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,winter,4643.0917438036295,2805.636488220848,674.4618992088498,7.483529785321822,,,unsafe
synthetic,mining,22.837895543218544,86.23218708072288,,3.999057816007064,420.7874631370566,875.2490519200416,0.12996937653769441,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,post_monsoon,4712.324061852557,1527.671780143687,230.73323692239632,7.5818687486639424,,,unsafe
synthetic,mining,22.835924671614578,86.45510242982863,,15.932527986835167,608.4293735972537,649.1552280853817,0.11929599336348061,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,pre_monsoon,219.0473278003643,551.7596953100707,119.8417677031207,7.398076360516343,,,unsafe
synthetic,mining,22.639159007111893,86.33021101444793,,5.927359467205591,287.3819724689929,694.2577149651593,0.12346687522634872,63.0,3.6,0.02,1.75,7.5,17.5,750.0,quartzite,winter,4131.26692560955,3208.5604818429156,315.6473615570125,7.339837376777595,,,unsafe
synthetic,mining,22.867562895540367,86.24387692368728,,15.165095023807725,441.867740812662,1027.81809715369,0.11469454254009172,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,post_monsoon,54.75609509697511,120.48093114989165,113.22741355046882,7.402069622303923,,,unsafe
synthetic,mining,24.087072574479595,86.83201886346382,,18.98236484137114,671.3616387610049,542.4672233789609,0.14970882892878323,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,winter,87.54670563860535,1586.019187897066,139.29752672084783,7.602836335958762,,,unsafe
synthetic,mining,22.526327136810824,85.14017413580478,,11.528034989848715,312.8997688349134,1110.9897150754357,0.09855535095094248,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,pre_monsoon,126.57632084069216,522.6638972933109,155.82094148883309,7.450387682028342,,,unsafe
synthetic,mining,24.221983414426454,83.99315431688477,,9.759637946000085,374.85523715990496,1136.60427408827,0.10797088217516931,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,winter,210.8782357676715,857.8348454128516,33.70581622186107,7.402156707849,,,unsafe
synthetic,mining,22.94703888622619,86.31795801407051,,15.027530794246248,635.5117224121294,946.6892562686385,0.12270993543008392,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,148.2351694384325,288.55225303193413,7.461388993753832,7.505897634559314,,,unsafe
synthetic,mining,22.90035872303231,83.40187612606397,,2.032093783872491,312.8493371959855,470.7545480500387,0.1657825977503187,101.0,4.488888888888889,0.04,2.5,7.5,22.5,625.0,basalt,winter,6334.625988555324,4907.8934052402155,1743.048665976566,6.827082850728406,,,unsafe
synthetic,mining,22.55399903685423,86.17921430048764,,8.621420540949213,340.790783487613,200.0,0.1533771507202253,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,winter,672.0323099585444,1364.5200281430364,125.20828028693981,7.463122070981939,,,unsafe
synthetic,mining,23.096844545619344,85.0397298265367,,10.026609439148006,296.388909149065,1036.2117373809315,0.09361672156580042,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,monsoon,495.56690403616875,156.704598242283,44.85438879549606,7.616903338827158,,,unsafe
synthetic,mining,22.854970368222435,86.43315471779833,,16.637921076927714,589.5281976885423,770.5825869176598,0.1599641728155628,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,pre_monsoon,69.20378712990686,396.73301851677763,11.483375721145304,7.52565930560479,,,unsafe
synthetic,mining,22.494521002537525,86.58976039443,,16.302931438602858,659.6244428539123,535.3938692507724,0.1599214472129738,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,monsoon,240.84063745289282,356.55585348765504,52.24673016256503,7.678637461390483,,,unsafe
synthetic,mining,22.647617326879445,86.11556269961964,,16.980480661014624,486.0373507868053,1062.2206995471101,0.10396805849463349,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,monsoon,26.437720191674654,341.7113618381052,7.534535309131716,7.423503478195826,,,marginal
synthetic,mining,22.823537900314943,86.42371057951371,,13.987671264567265,481.70547613059847,503.44494455312326,0.07409029923087333,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,62.549982806151085,282.97773375180077,57.992165173731614,7.4034207141620865,,,unsafe
synthetic,mining,22.635771604203182,86.5596770911865,,10.658060562978267,346.2020994336416,623.5412496396342,0.12839858968058987,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,winter,840.478325692697,439.6873811028308,78.66863449790854,7.262212417043076,,,unsafe
synthetic,mining,22.54441821023782,86.24855246788869,,16.574798494733304,127.24057475146807,884.1172182080352,0.15488814254501718,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,post_monsoon,112.59748039197194,306.1818389220687,57.43394746181434,7.417649186732707,,,unsafe
synthetic,mining,22.54774791369829,86.16708590148158,,17.478320063579865,220.8838073176725,434.2421633329818,0.16528393930381224,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,pre_monsoon,60.408316698112465,536.7221114968171,45.976078603008425,7.892313416104661,,,unsafe
synthetic,mining,22.655024393457495,86.20901278348337,,9.661643393910392,205.514245662336,709.9402290228991,0.11069066129715575,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,winter,136.5730516741267,896.3230146281649,88.69598721769167,7.540240730196069,,,unsafe
synthetic,mining,22.689708537402947,86.21376023604988,,19.714671966986554,187.21156163156132,1039.0403936958783,0.1688476099873342,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,winter,24.032257105487194,875.8588550599462,42.18274925983048,7.3821929488100055,,,marginal
synthetic,mining,24.973647533397234,86.28535423600087,,17.508880687085654,499.34744331096925,797.9639009835828,0.08059881218875373,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,winter,239.40469173965977,438.49759773229283,25.240763951548306,7.289914147217288,,,unsafe
synthetic,mining,22.771126209283995,86.2455781616676,,10.258346341886016,199.08239237680263,1082.5012646524742,0.12183900843133079,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,pre_monsoon,719.9003941750897,963.5833797432783,136.65937652689493,7.163928619028079,,,unsafe
synthetic,mining,22.79520097725775,86.21276444362479,,1.478823147407417,169.66769247129716,1051.2490331242384,0.12074895510048565,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,2956.256295014376,2976.750336149833,574.2380728461782,7.02850764771835,,,unsafe
synthetic,mining,22.941493585767954,86.43910737904308,,4.567391812350735,341.8972738058777,742.1246860415479,0.15555141165729602,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,post_monsoon,1260.2688245882125,1012.569372211469,195.53939156638242,7.542751872759328,,,unsafe
synthetic,mining,22.655921720150488,86.08181942300313,,15.550331729588068,264.43314452138117,200.0,0.15878798480426246,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,monsoon,69.90801025040926,654.7219416409837,85.32297222040509,7.412848913284414,,,unsafe
synthetic,mining,24.78209219518698,87.70599870142287,,2.3119697142738267,204.5991164688117,436.39216493274705,0.15115853340276914,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,monsoon,4692.615842395679,1714.6488553153754,947.6851168970694,7.01482312239021,,,unsafe
synthetic,mining,22.911673483862906,86.46385117956429,,9.449021319753337,204.75416782396945,949.5858417658337,0.10005350039711308,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,pre_monsoon,741.0236648891685,1046.4389389271025,308.4096485234159,7.273654374089327,,,unsafe
synthetic,mining,24.56379328135754,84.22431271635155,,12.136558622884076,268.59930993400417,314.3531651504205,0.14912733298347353,150.0,0.46153846153846156,0.18,3.0,7.5,325.0,750.0,sandstone,winter,12.813129110404603,337.2674201499598,81.84231903649977,7.628979854923344,,,safe
